algoritmo;vertices;arestas;densidade;semente;repeticao;tempo_ms
Floyd-Warshall;60;708;intermediario;46;17;27,189222
Floyd-Warshall;60;708;intermediario;46;18;26,912758
Floyd-Warshall;60;708;intermediario;46;19;27,151395
Floyd-Warshall;60;708;intermediario;46;20;29,476676
Floyd-Warshall;60;708;intermediario;46;21;30,246451
Floyd-Warshall;60;708;intermediario;46;22;30,818868
Floyd-Warshall;60;708;intermediario;46;23;30,354777
Floyd-Warshall;60;708;intermediario;46;24;30,144983
Floyd-Warshall;60;708;intermediario;46;25;30,226231
Floyd-Warshall;60;708;intermediario;46;26;30,893751
Floyd-Warshall;60;708;intermediario;46;27;29,209236
Floyd-Warshall;60;708;intermediario;46;28;30,614627
Floyd-Warshall;60;708;intermediario;46;29;28,688709
Floyd-Warshall;60;708;intermediario;46;30;29,794359
Johnson;60;708;intermediario;46;1;13,105819
Johnson;60;708;intermediario;46;2;13,202875
Johnson;60;708;intermediario;46;3;12,618610
Johnson;60;708;intermediario;46;4;12,824938
Johnson;60;708;intermediario;46;5;12,949283
Johnson;60;708;intermediario;46;6;12,955992
Johnson;60;708;intermediario;46;7;12,975145
Johnson;60;708;intermediario;46;8;12,924834
Johnson;60;708;intermediario;46;9;12,806933
Johnson;60;708;intermediario;46;10;12,961281
Johnson;60;708;intermediario;46;11;13,208475
Johnson;60;708;intermediario;46;12;13,254982
Johnson;60;708;intermediario;46;13;13,081465
Johnson;60;708;intermediario;46;14;12,865097
Johnson;60;708;intermediario;46;15;12,897751
Johnson;60;708;intermediario;46;16;12,710055
Johnson;60;708;intermediario;46;17;12,934694
Johnson;60;708;intermediario;46;18;12,652123
Johnson;60;708;intermediario;46;19;12,320894
Johnson;60;708;intermediario;46;20;12,547069
Johnson;60;708;intermediario;46;21;12,246014
Johnson;60;708;intermediario;46;22;12,191719
Johnson;60;708;intermediario;46;23;12,044733
Johnson;60;708;intermediario;46;24;12,411956
Johnson;60;708;intermediario;46;25;12,548336
Johnson;60;708;intermediario;46;26;11,831091
Johnson;60;708;intermediario;46;27;11,628185
Johnson;60;708;intermediario;46;28;12,477396
Johnson;60;708;intermediario;46;29;12,156348
Johnson;60;708;intermediario;46;30;12,130653
Bellman-Ford;60;1770;denso;47;1;84,740497
Bellman-Ford;60;1770;denso;47;2;85,475611
Bellman-Ford;60;1770;denso;47;3;98,639384
Bellman-Ford;60;1770;denso;47;4;86,861950
Bellman-Ford;60;1770;denso;47;5;82,994027
Bellman-Ford;60;1770;denso;47;6;146,205747
Bellman-Ford;60;1770;denso;47;7;119,677091
Bellman-Ford;60;1770;denso;47;8;91,918814
Bellman-Ford;60;1770;denso;47;9;83,913475
Bellman-Ford;60;1770;denso;47;10;91,871983
Bellman-Ford;60;1770;denso;47;11;97,711898
Bellman-Ford;60;1770;denso;47;12;88,262625
Bellman-Ford;60;1770;denso;47;13;88,672432
Bellman-Ford;60;1770;denso;47;14;85,714224
Bellman-Ford;60;1770;denso;47;15;82,651422
Bellman-Ford;60;1770;denso;47;16;80,869197
Bellman-Ford;60;1770;denso;47;17;85,601961
Bellman-Ford;60;1770;denso;47;18;88,971776
Bellman-Ford;60;1770;denso;47;19;89,464258
Bellman-Ford;60;1770;denso;47;20;83,914874
Bellman-Ford;60;1770;denso;47;21;83,287625
Bellman-Ford;60;1770;denso;47;22;82,640465
Bellman-Ford;60;1770;denso;47;23;84,967387
Bellman-Ford;60;1770;denso;47;24;87,223225
Bellman-Ford;60;1770;denso;47;25;85,837719
Bellman-Ford;60;1770;denso;47;26;82,862067
Bellman-Ford;60;1770;denso;47;27;80,838189
Bellman-Ford;60;1770;denso;47;28;82,709473
Bellman-Ford;60;1770;denso;47;29;87,949423
Bellman-Ford;60;1770;denso;47;30;91,567177
Dijkstra;60;1770;denso;47;1;20,360363
Dijkstra;60;1770;denso;47;2;20,284916
Dijkstra;60;1770;denso;47;3;19,811396
Dijkstra;60;1770;denso;47;4;19,968027
Dijkstra;60;1770;denso;47;5;20,845306
Dijkstra;60;1770;denso;47;6;20,807185
Dijkstra;60;1770;denso;47;7;20,455585
Dijkstra;60;1770;denso;47;8;20,954038
Dijkstra;60;1770;denso;47;9;20,806187
Dijkstra;60;1770;denso;47;10;20,045982
Dijkstra;60;1770;denso;47;11;19,983276
Dijkstra;60;1770;denso;47;12;19,870738
Dijkstra;60;1770;denso;47;13;19,549092
Dijkstra;60;1770;denso;47;14;20,468999
Dijkstra;60;1770;denso;47;15;19,692181
Dijkstra;60;1770;denso;47;16;19,889208
Dijkstra;60;1770;denso;47;17;19,276751
Dijkstra;60;1770;denso;47;18;19,980546
Dijkstra;60;1770;denso;47;19;20,076664
Dijkstra;60;1770;denso;47;20;19,393010
Dijkstra;60;1770;denso;47;21;19,100376
Dijkstra;60;1770;denso;47;22;18,565245
Dijkstra;60;1770;denso;47;23;18,782863
Dijkstra;60;1770;denso;47;24;19,840077
Dijkstra;60;1770;denso;47;25;20,169477
Dijkstra;60;1770;denso;47;26;19,888491
Dijkstra;60;1770;denso;47;27;20,979317
Dijkstra;60;1770;denso;47;28;20,864580
Dijkstra;60;1770;denso;47;29;19,913849
Dijkstra;60;1770;denso;47;30;20,077414
Floyd-Warshall;60;1770;denso;47;1;32,527993
Floyd-Warshall;60;1770;denso;47;2;33,943031
Floyd-Warshall;60;1770;denso;47;3;33,980135
Floyd-Warshall;60;1770;denso;47;4;33,723611
Floyd-Warshall;60;1770;denso;47;5;32,457908
Floyd-Warshall;60;1770;denso;47;6;32,988480
Floyd-Warshall;60;1770;denso;47;7;33,445057
Floyd-Warshall;60;1770;denso;47;8;32,688170
Floyd-Warshall;60;1770;denso;47;9;32,833512
Floyd-Warshall;60;1770;denso;47;10;33,489180
Floyd-Warshall;60;1770;denso;47;11;34,080940
Floyd-Warshall;60;1770;denso;47;12;32,997391
Floyd-Warshall;60;1770;denso;47;13;31,952651
Floyd-Warshall;60;1770;denso;47;14;30,954918
Floyd-Warshall;60;1770;denso;47;15;31,952369
Floyd-Warshall;60;1770;denso;47;16;30,220996
Floyd-Warshall;60;1770;denso;47;17;30,161876
Floyd-Warshall;60;1770;denso;47;18;31,740811
Floyd-Warshall;60;1770;denso;47;19;32,039038
Floyd-Warshall;60;1770;denso;47;20;32,579804
Floyd-Warshall;60;1770;denso;47;21;33,398312
Floyd-Warshall;60;1770;denso;47;22;33,168381
Floyd-Warshall;60;1770;denso;47;23;39,419629
Floyd-Warshall;60;1770;denso;47;24;39,229094
Floyd-Warshall;60;1770;denso;47;25;38,701808
Floyd-Warshall;60;1770;denso;47;26;36,130236
Floyd-Warshall;60;1770;denso;47;27;36,624347
Floyd-Warshall;60;1770;denso;47;28;36,696618
Floyd-Warshall;60;1770;denso;47;29;36,903761
Floyd-Warshall;60;1770;denso;47;30;35,234866
Johnson;60;1770;denso;47;1;23,807911
Johnson;60;1770;denso;47;2;23,663482
Johnson;60;1770;denso;47;3;23,953956
Johnson;60;1770;denso;47;4;23,626113
Johnson;60;1770;denso;47;5;23,838846
Johnson;60;1770;denso;47;6;24,656912
Johnson;60;1770;denso;47;7;22,779019
Johnson;60;1770;denso;47;8;22,844108
Johnson;60;1770;denso;47;9;22,586395
Johnson;60;1770;denso;47;10;20,789917
Johnson;60;1770;denso;47;11;20,494138
Johnson;60;1770;denso;47;12;20,419533
Johnson;60;1770;denso;47;13;20,169517
Johnson;60;1770;denso;47;14;22,165665
Johnson;60;1770;denso;47;15;21,229218
Johnson;60;1770;denso;47;16;22,249762
Johnson;60;1770;denso;47;17;21,106467
Johnson;60;1770;denso;47;18;22,085676
Johnson;60;1770;denso;47;19;22,670172
Johnson;60;1770;denso;47;20;21,919611
Johnson;60;1770;denso;47;21;24,598823
Johnson;60;1770;denso;47;22;26,244927
Johnson;60;1770;denso;47;23;27,175394
Johnson;60;1770;denso;47;24;28,072882
Johnson;60;1770;denso;47;25;25,339907
Johnson;60;1770;denso;47;26;22,271320
Johnson;60;1770;denso;47;27;21,707400
Johnson;60;1770;denso;47;28;22,917816
Johnson;60;1770;denso;47;29;21,892685
Johnson;60;1770;denso;47;30;22,853391
Bellman-Ford;100;200;esparso;48;1;33,168292
Bellman-Ford;100;200;esparso;48;2;32,012669
Bellman-Ford;100;200;esparso;48;3;28,876388
Bellman-Ford;100;200;esparso;48;4;28,630321
Bellman-Ford;100;200;esparso;48;5;27,849795
Bellman-Ford;100;200;esparso;48;6;28,420148
Bellman-Ford;100;200;esparso;48;7;28,331826
Bellman-Ford;100;200;esparso;48;8;29,655253
Bellman-Ford;100;200;esparso;48;9;30,992844
Bellman-Ford;100;200;esparso;48;10;31,287593
Bellman-Ford;100;200;esparso;48;11;32,107969
Bellman-Ford;100;200;esparso;48;12;33,104462
Bellman-Ford;100;200;esparso;48;13;31,079707
Bellman-Ford;100;200;esparso;48;14;31,321980
Bellman-Ford;100;200;esparso;48;15;31,542181
Bellman-Ford;100;200;esparso;48;16;31,893849
Bellman-Ford;100;200;esparso;48;17;30,932684
Bellman-Ford;100;200;esparso;48;18;31,457900
Bellman-Ford;100;200;esparso;48;19;37,436848
Bellman-Ford;100;200;esparso;48;20;33,794090
Bellman-Ford;100;200;esparso;48;21;35,598889
Bellman-Ford;100;200;esparso;48;22;35,235148
Bellman-Ford;100;200;esparso;48;23;35,611018
Bellman-Ford;100;200;esparso;48;24;35,907741
Bellman-Ford;100;200;esparso;48;25;34,055994
Bellman-Ford;100;200;esparso;48;26;32,178337
Bellman-Ford;100;200;esparso;48;27;30,346468
Bellman-Ford;100;200;esparso;48;28;31,489582
Bellman-Ford;100;200;esparso;48;29;31,642245
Bellman-Ford;100;200;esparso;48;30;29,372838
Dijkstra;100;200;esparso;48;1;14,215106
Dijkstra;100;200;esparso;48;2;15,059797
Dijkstra;100;200;esparso;48;3;14,173030
Dijkstra;100;200;esparso;48;4;14,273850
Dijkstra;100;200;esparso;48;5;17,156456
Dijkstra;100;200;esparso;48;6;14,270828
Dijkstra;100;200;esparso;48;7;13,792227
Dijkstra;100;200;esparso;48;8;14,291365
Dijkstra;100;200;esparso;48;9;13,730528
Dijkstra;100;200;esparso;48;10;13,851992
Dijkstra;100;200;esparso;48;11;13,692563
Dijkstra;100;200;esparso;48;12;13,840080
Dijkstra;100;200;esparso;48;13;13,674340
Dijkstra;100;200;esparso;48;14;14,635042
Dijkstra;100;200;esparso;48;15;14,221951
Dijkstra;100;200;esparso;48;16;14,298410
Dijkstra;100;200;esparso;48;17;14,033618
Dijkstra;100;200;esparso;48;18;14,637988
Dijkstra;100;200;esparso;48;19;14,995785
Dijkstra;100;200;esparso;48;20;15,133641
Dijkstra;100;200;esparso;48;21;14,966585
Dijkstra;100;200;esparso;48;22;14,157707
Dijkstra;100;200;esparso;48;23;14,158444
Dijkstra;100;200;esparso;48;24;14,199108
Dijkstra;100;200;esparso;48;25;13,686729
Dijkstra;100;200;esparso;48;26;14,154363
Dijkstra;100;200;esparso;48;27;13,921695
Dijkstra;100;200;esparso;48;28;13,786353
Dijkstra;100;200;esparso;48;29;14,930318
Dijkstra;100;200;esparso;48;30;14,586502
Floyd-Warshall;100;200;esparso;48;1;48,892969
Floyd-Warshall;100;200;esparso;48;2;50,414805
Floyd-Warshall;100;200;esparso;48;3;52,343124
Floyd-Warshall;100;200;esparso;48;4;55,880617
Floyd-Warshall;100;200;esparso;48;5;55,299732
Floyd-Warshall;100;200;esparso;48;6;53,126217
Floyd-Warshall;100;200;esparso;48;7;51,330978
Floyd-Warshall;100;200;esparso;48;8;52,386992
Floyd-Warshall;100;200;esparso;48;9;51,774720
Floyd-Warshall;100;200;esparso;48;10;52,224554
Floyd-Warshall;100;200;esparso;48;11;53,121418
Floyd-Warshall;100;200;esparso;48;12;53,074654
Floyd-Warshall;100;200;esparso;48;13;51,622524
Floyd-Warshall;100;200;esparso;48;14;52,403514
Floyd-Warshall;100;200;esparso;48;15;52,609915
Floyd-Warshall;100;200;esparso;48;16;51,380000
Floyd-Warshall;100;200;esparso;48;17;50,295002
Floyd-Warshall;100;200;esparso;48;18;49,998788
Floyd-Warshall;100;200;esparso;48;19;49,702696
Floyd-Warshall;100;200;esparso;48;20;50,317435
Floyd-Warshall;100;200;esparso;48;21;52,619203
Floyd-Warshall;100;200;esparso;48;22;53,192454
Floyd-Warshall;100;200;esparso;48;23;53,236500
Floyd-Warshall;100;200;esparso;48;24;52,074919
Floyd-Warshall;100;200;esparso;48;25;51,618769
Floyd-Warshall;100;200;esparso;48;26;67,730918
Floyd-Warshall;100;200;esparso;48;27;61,866386
Floyd-Warshall;100;200;esparso;48;28;60,370594
Floyd-Warshall;100;200;esparso;48;29;63,000723
Floyd-Warshall;100;200;esparso;48;30;57,627975
Johnson;100;200;esparso;48;1;16,122429
Johnson;100;200;esparso;48;2;18,015064
Johnson;100;200;esparso;48;3;16,581106
Johnson;100;200;esparso;48;4;16,663018
Johnson;100;200;esparso;48;5;16,608706
Johnson;100;200;esparso;48;6;16,510109
Johnson;100;200;esparso;48;7;16,743299
Johnson;100;200;esparso;48;8;16,600043
Johnson;100;200;esparso;48;9;15,721805
Johnson;100;200;esparso;48;10;15,990914
Johnson;100;200;esparso;48;11;16,964558
Johnson;100;200;esparso;48;12;16,319414
Johnson;100;200;esparso;48;13;16,136803
Johnson;100;200;esparso;48;14;16,036114
Johnson;100;200;esparso;48;15;16,520194
Johnson;100;200;esparso;48;16;16,224147
Johnson;100;200;esparso;48;17;15,978578
Johnson;100;200;esparso;48;18;15,992849
Johnson;100;200;esparso;48;19;16,120707
Johnson;100;200;esparso;48;20;16,152833
Johnson;100;200;esparso;48;21;16,223376
Johnson;100;200;esparso;48;22;17,542281
Johnson;100;200;esparso;48;23;16,173884
Johnson;100;200;esparso;48;24;16,031832
Johnson;100;200;esparso;48;25;16,059452
Johnson;100;200;esparso;48;26;16,419483
Johnson;100;200;esparso;48;27;16,574310
Johnson;100;200;esparso;48;28;16,020385
Johnson;100;200;esparso;48;29;15,929949
Johnson;100;200;esparso;48;30;16,046665
Bellman-Ford;100;1980;intermediario;49;1;176,780691
Bellman-Ford;100;1980;intermediario;49;2;195,080786
Bellman-Ford;100;1980;intermediario;49;3;188,401946
Bellman-Ford;100;1980;intermediario;49;4;187,774319
Bellman-Ford;100;1980;intermediario;49;5;187,320512
Bellman-Ford;100;1980;intermediario;49;6;179,269585
Bellman-Ford;100;1980;intermediario;49;7;184,018829
Bellman-Ford;100;1980;intermediario;49;8;190,155546
Bellman-Ford;100;1980;intermediario;49;9;183,434423
Bellman-Ford;100;1980;intermediario;49;10;190,943569
Bellman-Ford;100;1980;intermediario;49;11;182,416798
Bellman-Ford;100;1980;intermediario;49;12;181,189739
Bellman-Ford;100;1980;intermediario;49;13;190,447338
Bellman-Ford;100;1980;intermediario;49;14;185,032760
Bellman-Ford;100;1980;intermediario;49;15;184,558910
Bellman-Ford;100;1980;intermediario;49;16;183,681679
Bellman-Ford;100;1980;intermediario;49;17;178,598874
Bellman-Ford;100;1980;intermediario;49;18;198,280537
Bellman-Ford;100;1980;intermediario;49;19;210,307202
Bellman-Ford;100;1980;intermediario;49;20;200,445980
Bellman-Ford;100;1980;intermediario;49;21;186,991297
Bellman-Ford;100;1980;intermediario;49;22;182,135990
Bellman-Ford;100;1980;intermediario;49;23;193,562496
Bellman-Ford;100;1980;intermediario;49;24;186,611298
Bellman-Ford;100;1980;intermediario;49;25;187,569765
Bellman-Ford;100;1980;intermediario;49;26;191,691716
Bellman-Ford;100;1980;intermediario;49;27;177,883412
Bellman-Ford;100;1980;intermediario;49;28;195,074469
Bellman-Ford;100;1980;intermediario;49;29;228,388608
Bellman-Ford;100;1980;intermediario;49;30;188,101275
Dijkstra;100;1980;intermediario;49;1;44,636832
Dijkstra;100;1980;intermediario;49;2;46,186416
Dijkstra;100;1980;intermediario;49;3;46,122702
Dijkstra;100;1980;intermediario;49;4;45,530554
Dijkstra;100;1980;intermediario;49;5;45,426235
Dijkstra;100;1980;intermediario;49;6;45,659228
Dijkstra;100;1980;intermediario;49;7;46,501457
Dijkstra;100;1980;intermediario;49;8;50,306998
Dijkstra;100;1980;intermediario;49;9;48,736836
Dijkstra;100;1980;intermediario;49;10;50,616026
Dijkstra;100;1980;intermediario;49;11;52,426221
Dijkstra;100;1980;intermediario;49;12;49,003537
Dijkstra;100;1980;intermediario;49;13;46,577565
Dijkstra;100;1980;intermediario;49;14;46,500938
Dijkstra;100;1980;intermediario;49;15;44,528085
Dijkstra;100;1980;intermediario;49;16;42,160269
Dijkstra;100;1980;intermediario;49;17;43,554062
Dijkstra;100;1980;intermediario;49;18;43,193350
Dijkstra;100;1980;intermediario;49;19;48,493472
Dijkstra;100;1980;intermediario;49;20;46,173238
Dijkstra;100;1980;intermediario;49;21;45,396665
Dijkstra;100;1980;intermediario;49;22;44,945203
Dijkstra;100;1980;intermediario;49;23;44,923519
Dijkstra;100;1980;intermediario;49;24;46,643998
Dijkstra;100;1980;intermediario;49;25;45,246050
Dijkstra;100;1980;intermediario;49;26;45,484287
Dijkstra;100;1980;intermediario;49;27;74,973849
Dijkstra;100;1980;intermediario;49;28;47,616763
Dijkstra;100;1980;intermediario;49;29;45,459210
Dijkstra;100;1980;intermediario;49;30;44,867575
Floyd-Warshall;100;1980;intermediario;49;1;130,581319
Floyd-Warshall;100;1980;intermediario;49;2;129,980452
Floyd-Warshall;100;1980;intermediario;49;3;128,577841
Floyd-Warshall;100;1980;intermediario;49;4;130,618755
Floyd-Warshall;100;1980;intermediario;49;5;127,289248
Floyd-Warshall;100;1980;intermediario;49;6;125,838014
Floyd-Warshall;100;1980;intermediario;49;7;131,713959
Floyd-Warshall;100;1980;intermediario;49;8;128,440115
Floyd-Warshall;100;1980;intermediario;49;9;129,785747
Floyd-Warshall;100;1980;intermediario;49;10;137,304652
Floyd-Warshall;100;1980;intermediario;49;11;128,070331
Floyd-Warshall;100;1980;intermediario;49;12;127,537245
Floyd-Warshall;100;1980;intermediario;49;13;126,834957
Floyd-Warshall;100;1980;intermediario;49;14;132,099868
Floyd-Warshall;100;1980;intermediario;49;15;133,174974
Floyd-Warshall;100;1980;intermediario;49;16;129,425801
Floyd-Warshall;100;1980;intermediario;49;17;128,899137
Floyd-Warshall;100;1980;intermediario;49;18;126,152161
Floyd-Warshall;100;1980;intermediario;49;19;126,704329
Floyd-Warshall;100;1980;intermediario;49;20;123,783700
Floyd-Warshall;100;1980;intermediario;49;21;125,475905
Floyd-Warshall;100;1980;intermediario;49;22;130,822070
Floyd-Warshall;100;1980;intermediario;49;23;132,759536
Floyd-Warshall;100;1980;intermediario;49;24;132,007555
Floyd-Warshall;100;1980;intermediario;49;25;125,980541
Floyd-Warshall;100;1980;intermediario;49;26;126,360448
Floyd-Warshall;100;1980;intermediario;49;27;127,032299
Floyd-Warshall;100;1980;intermediario;49;28;132,245010
Floyd-Warshall;100;1980;intermediario;49;29;128,895421
Floyd-Warshall;100;1980;intermediario;49;30;129,840416
Johnson;100;1980;intermediario;49;1;45,983951
Johnson;100;1980;intermediario;49;2;47,681700
Johnson;100;1980;intermediario;49;3;47,551276
Johnson;100;1980;intermediario;49;4;46,868815
Johnson;100;1980;intermediario;49;5;46,100378
Johnson;100;1980;intermediario;49;6;44,450753
Johnson;100;1980;intermediario;49;7;44,393268
Johnson;100;1980;intermediario;49;8;47,093930
Johnson;100;1980;intermediario;49;9;52,349278
Johnson;100;1980;intermediario;49;10;52,342998
Johnson;100;1980;intermediario;49;11;51,631590
Johnson;100;1980;intermediario;49;12;48,179669
Johnson;100;1980;intermediario;49;13;52,933791
Johnson;100;1980;intermediario;49;14;54,520275
Johnson;100;1980;intermediario;49;15;49,890464
Johnson;100;1980;intermediario;49;16;68,332586
Johnson;100;1980;intermediario;49;17;58,140350
Johnson;100;1980;intermediario;49;18;48,736063
Johnson;100;1980;intermediario;49;19;48,866865
Johnson;100;1980;intermediario;49;20;48,130316
Johnson;100;1980;intermediario;49;21;58,024726
Johnson;100;1980;intermediario;49;22;51,651193
Johnson;100;1980;intermediario;49;23;59,967045
Johnson;100;1980;intermediario;49;24;59,719458
Johnson;100;1980;intermediario;49;25;54,493110
Johnson;100;1980;intermediario;49;26;50,620076
Johnson;100;1980;intermediario;49;27;48,697398
Johnson;100;1980;intermediario;49;28;48,966377
Johnson;100;1980;intermediario;49;29;52,718857
Johnson;100;1980;intermediario;49;30;48,963726
Bellman-Ford;100;4950;denso;50;1;404,681422
Bellman-Ford;100;4950;denso;50;2;385,848359
Bellman-Ford;100;4950;denso;50;3;393,892455
Bellman-Ford;100;4950;denso;50;4;401,678549
Bellman-Ford;100;4950;denso;50;5;458,920276
Bellman-Ford;100;4950;denso;50;6;407,810208
Bellman-Ford;100;4950;denso;50;7;384,763764
Bellman-Ford;100;4950;denso;50;8;392,229508
Bellman-Ford;100;4950;denso;50;9;384,423695
Bellman-Ford;100;4950;denso;50;10;385,099644
Bellman-Ford;100;4950;denso;50;11;387,947542
Bellman-Ford;100;4950;denso;50;12;389,811473
Bellman-Ford;100;4950;denso;50;13;411,299074
Bellman-Ford;100;4950;denso;50;14;426,569906
Bellman-Ford;100;4950;denso;50;15;393,289739
Bellman-Ford;100;4950;denso;50;16;408,436176
Bellman-Ford;100;4950;denso;50;17;446,840557
Bellman-Ford;100;4950;denso;50;18;450,236557
Bellman-Ford;100;4950;denso;50;19;461,701382
Bellman-Ford;100;4950;denso;50;20;449,503025
Bellman-Ford;100;4950;denso;50;21;474,580414
Bellman-Ford;100;4950;denso;50;22;575,779907
Bellman-Ford;100;4950;denso;50;23;431,972293
Bellman-Ford;100;4950;denso;50;24;474,602424
Bellman-Ford;100;4950;denso;50;25;454,374445
Bellman-Ford;100;4950;denso;50;26;457,399974
Bellman-Ford;100;4950;denso;50;27;421,563898
Bellman-Ford;100;4950;denso;50;28;453,656635
Bellman-Ford;100;4950;denso;50;29;410,927569
Bellman-Ford;100;4950;denso;50;30;400,907670
Dijkstra;100;4950;denso;50;1;83,509079
Dijkstra;100;4950;denso;50;2;84,209685
Dijkstra;100;4950;denso;50;3;80,321231
Dijkstra;100;4950;denso;50;4;72,322954
Dijkstra;100;4950;denso;50;5;72,939530
Dijkstra;100;4950;denso;50;6;80,793944
Dijkstra;100;4950;denso;50;7;86,011793
Dijkstra;100;4950;denso;50;8;81,595582
Dijkstra;100;4950;denso;50;9;81,506136
Dijkstra;100;4950;denso;50;10;80,524602
Dijkstra;100;4950;denso;50;11;85,721688
Dijkstra;100;4950;denso;50;12;86,926283
Dijkstra;100;4950;denso;50;13;75,745536
Dijkstra;100;4950;denso;50;14;70,512714
Dijkstra;100;4950;denso;50;15;71,929028
Dijkstra;100;4950;denso;50;16;86,582832
Dijkstra;100;4950;denso;50;17;87,303824
Dijkstra;100;4950;denso;50;18;76,710233
Dijkstra;100;4950;denso;50;19;71,589128
Dijkstra;100;4950;denso;50;20;73,587612
Dijkstra;100;4950;denso;50;21;84,139774
Dijkstra;100;4950;denso;50;22;88,555316
Dijkstra;100;4950;denso;50;23;76,882429
Dijkstra;100;4950;denso;50;24;82,122050
Dijkstra;100;4950;denso;50;25;74,217496
Dijkstra;100;4950;denso;50;26;70,485084
Dijkstra;100;4950;denso;50;27;72,711005
Dijkstra;100;4950;denso;50;28;71,854413
Dijkstra;100;4950;denso;50;29;81,872901
Dijkstra;100;4950;denso;50;30;88,655148
Floyd-Warshall;100;4950;denso;50;1;133,269242
Floyd-Warshall;100;4950;denso;50;2;135,143977
Floyd-Warshall;100;4950;denso;50;3;131,552818
Floyd-Warshall;100;4950;denso;50;4;129,040129
Floyd-Warshall;100;4950;denso;50;5;130,116840
Floyd-Warshall;100;4950;denso;50;6;131,746737
Floyd-Warshall;100;4950;denso;50;7;131,507641
Floyd-Warshall;100;4950;denso;50;8;146,482923
Floyd-Warshall;100;4950;denso;50;9;130,508940
Floyd-Warshall;100;4950;denso;50;10;129,340253
Floyd-Warshall;100;4950;denso;50;11;130,020514
Floyd-Warshall;100;4950;denso;50;12;127,611845
Floyd-Warshall;100;4950;denso;50;13;129,892635
Floyd-Warshall;100;4950;denso;50;14;129,627088
Floyd-Warshall;100;4950;denso;50;15;130,459955
Floyd-Warshall;100;4950;denso;50;16;133,916491
Floyd-Warshall;100;4950;denso;50;17;132,317919
Floyd-Warshall;100;4950;denso;50;18;130,195175
Floyd-Warshall;100;4950;denso;50;19;127,659795
Floyd-Warshall;100;4950;denso;50;20;128,899647
Floyd-Warshall;100;4950;denso;50;21;126,525740
Floyd-Warshall;100;4950;denso;50;22;130,579267
Floyd-Warshall;100;4950;denso;50;23;131,807110
Floyd-Warshall;100;4950;denso;50;24;129,866350
Floyd-Warshall;100;4950;denso;50;25;127,377866
Floyd-Warshall;100;4950;denso;50;26;128,154384
Floyd-Warshall;100;4950;denso;50;27;128,882771
Floyd-Warshall;100;4950;denso;50;28;128,478606
Floyd-Warshall;100;4950;denso;50;29;130,408235
Floyd-Warshall;100;4950;denso;50;30;131,130745
Johnson;100;4950;denso;50;1;71,543466
Johnson;100;4950;denso;50;2;72,197412
Johnson;100;4950;denso;50;3;71,477754
Johnson;100;4950;denso;50;4;70,721399
Johnson;100;4950;denso;50;5;71,930681
Johnson;100;4950;denso;50;6;72,533274
Johnson;100;4950;denso;50;7;74,273753
Johnson;100;4950;denso;50;8;75,001656
Johnson;100;4950;denso;50;9;73,175091
Johnson;100;4950;denso;50;10;71,979412
Johnson;100;4950;denso;50;11;73,778914
Johnson;100;4950;denso;50;12;72,750366
Johnson;100;4950;denso;50;13;71,235610
Johnson;100;4950;denso;50;14;71,106718
Johnson;100;4950;denso;50;15;72,362255
Johnson;100;4950;denso;50;16;71,987022
Johnson;100;4950;denso;50;17;70,818022
Johnson;100;4950;denso;50;18;71,757636
Johnson;100;4950;denso;50;19;74,419776
Johnson;100;4950;denso;50;20;72,959743
Johnson;100;4950;denso;50;21;75,672026
Johnson;100;4950;denso;50;22;73,210550
Johnson;100;4950;denso;50;23;71,281166
Johnson;100;4950;denso;50;24;72,596676
Johnson;100;4950;denso;50;25;74,768836
Johnson;100;4950;denso;50;26;70,914510
Johnson;100;4950;denso;50;27;71,108572
Johnson;100;4950;denso;50;28;72,900432
Johnson;100;4950;denso;50;29;73,188644
Johnson;100;4950;denso;50;30;72,756450
Bellman-Ford;150;300;esparso;51;1;62,771477
Bellman-Ford;150;300;esparso;51;2;62,952005
Bellman-Ford;150;300;esparso;51;3;62,193002
Bellman-Ford;150;300;esparso;51;4;63,441925
Bellman-Ford;150;300;esparso;51;5;62,896111
Bellman-Ford;150;300;esparso;51;6;62,161603
Bellman-Ford;150;300;esparso;51;7;63,898064
Bellman-Ford;150;300;esparso;51;8;64,687538
Bellman-Ford;150;300;esparso;51;9;64,250090
Bellman-Ford;150;300;esparso;51;10;65,133835
Bellman-Ford;150;300;esparso;51;11;65,341341
Bellman-Ford;150;300;esparso;51;12;65,326838
Bellman-Ford;150;300;esparso;51;13;64,433175
Bellman-Ford;150;300;esparso;51;14;63,070640
Bellman-Ford;150;300;esparso;51;15;65,241063
Bellman-Ford;150;300;esparso;51;16;64,002676
Bellman-Ford;150;300;esparso;51;17;64,374939
Bellman-Ford;150;300;esparso;51;18;63,506831
Bellman-Ford;150;300;esparso;51;19;63,815201
Bellman-Ford;150;300;esparso;51;20;63,304562
Bellman-Ford;150;300;esparso;51;21;62,746398
Bellman-Ford;150;300;esparso;51;22;63,573292
Bellman-Ford;150;300;esparso;51;23;64,808603
Bellman-Ford;150;300;esparso;51;24;63,390442
Bellman-Ford;150;300;esparso;51;25;64,999701
Bellman-Ford;150;300;esparso;51;26;65,084638
Bellman-Ford;150;300;esparso;51;27;63,992174
Bellman-Ford;150;300;esparso;51;28;64,418053
Bellman-Ford;150;300;esparso;51;29;65,038665
