algoritmo;vertices;arestas;densidade;semente;repeticao;tempo_ms
Bellman-Ford;150;4470;intermediario;52;25;619,064092
Bellman-Ford;150;4470;intermediario;52;26;623,433158
Bellman-Ford;150;4470;intermediario;52;27;623,712949
Bellman-Ford;150;4470;intermediario;52;28;623,317078
Bellman-Ford;150;4470;intermediario;52;29;626,692852
Bellman-Ford;150;4470;intermediario;52;30;633,317059
Bellman-Ford;150;11175;denso;53;1;1300,355126
Bellman-Ford;150;11175;denso;53;2;1554,378086
Bellman-Ford;150;11175;denso;53;3;1307,558989
Bellman-Ford;150;11175;denso;53;4;1295,475987
Bellman-Ford;150;11175;denso;53;5;1294,341251
Bellman-Ford;150;11175;denso;53;6;1296,774066
Bellman-Ford;150;11175;denso;53;7;1293,734285
Bellman-Ford;150;11175;denso;53;8;1302,173975
Bellman-Ford;150;11175;denso;53;9;1309,947947
Bellman-Ford;150;11175;denso;53;10;1296,680248
Bellman-Ford;150;11175;denso;53;11;1293,924170
Bellman-Ford;150;11175;denso;53;12;1303,416228
Bellman-Ford;150;11175;denso;53;13;1320,621133
Bellman-Ford;150;11175;denso;53;14;1315,902592
Bellman-Ford;150;11175;denso;53;15;1288,687736
Bellman-Ford;150;11175;denso;53;16;1297,334263
Bellman-Ford;150;11175;denso;53;17;1287,855391
Bellman-Ford;150;11175;denso;53;18;1287,612091
Bellman-Ford;150;11175;denso;53;19;1283,941848
Bellman-Ford;150;11175;denso;53;20;1285,767251
Bellman-Ford;150;11175;denso;53;21;1301,556956
Bellman-Ford;150;11175;denso;53;22;1296,443223
Bellman-Ford;150;11175;denso;53;23;1307,796175
Bellman-Ford;150;11175;denso;53;24;1302,885568
Bellman-Ford;150;11175;denso;53;25;1292,983276
Bellman-Ford;150;11175;denso;53;26;1313,997888
Bellman-Ford;150;11175;denso;53;27;1296,079462
Bellman-Ford;150;11175;denso;53;28;1293,859809
Bellman-Ford;150;11175;denso;53;29;1288,132251
Bellman-Ford;150;11175;denso;53;30;1281,941886
